,org,tld,ccs,mail_type,images,urls,salutations,designation,chars_in_subject,chars_in_body,day,month,hour,label
390,220,40,0,6,8,36,0,0,36,11117,42,22,1.45,0
391,341,136,0,0,7,40,0,0,57,38331,45,19,8.6,1
392,32,93,0,0,31,267,1,0,29,117298,42,19,2.8166666666666664,3
393,282,40,0,0,5,29,0,0,29,22963,42,19,8.766666666666667,0
394,414,77,0,6,30,62,0,0,100,38868,40,25,17.6,3
395,392,40,0,0,1,14,1,0,33,4868,41,15,21.48333333333333,1
396,227,40,0,0,9,33,1,0,52,24688,46,22,9.516666666666667,0
397,326,119,0,0,0,2,0,0,77,1121,42,23,4.65,0
398,244,2,3,0,0,2,1,0,33,2764,40,23,11.066666666666665,2
399,383,40,0,0,71,228,1,0,68,104045,42,21,6.816666666666666,3
400,469,40,0,6,1,4,1,0,27,3096,28,4,0.0,0
401,282,40,0,0,7,26,0,0,43,21075,45,14,22.1,1
402,253,40,0,6,11,142,0,1,76,61115,45,16,8.05,3
403,244,2,6,0,0,0,1,0,22,1055,40,14,13.866666666666667,2
404,288,108,0,0,33,152,0,0,27,100327,41,24,3.716666666666667,0
405,521,40,0,0,21,77,0,0,97,70073,46,21,19.666666666666668,1
406,477,40,0,0,14,45,0,0,66,72662,40,24,17.916666666666668,0
407,521,40,0,0,16,67,1,0,93,58166,42,14,16.1,1
408,392,40,0,0,14,103,1,0,121,101640,42,20,5.616666666666667,1
409,32,93,0,0,5,46,0,0,39,23376,41,15,10.316666666666666,0
410,220,40,0,6,18,76,0,0,36,24900,40,19,13.266666666666667,0
411,326,119,0,0,2,33,0,0,61,11572,44,16,2.216666666666667,0
412,220,40,0,0,31,135,0,0,57,129336,44,21,20.78333333333333,0
413,370,40,0,0,0,18,0,1,54,16128,41,15,15.333333333333336,0
414,338,147,0,0,12,88,0,1,48,36081,41,14,8.016666666666667,0
415,326,119,0,6,0,15,0,0,52,16282,45,20,16.8,0
416,32,93,0,0,29,176,0,0,51,77607,40,18,13.0,3
417,220,40,0,6,2,12,0,0,37,4352,45,16,6.5166666666666675,0
418,273,129,0,0,2,24,0,0,23,14275,43,20,4.833333333333333,3
419,191,40,0,6,36,84,0,0,38,56377,43,15,1.8,3
420,244,2,1,3,0,0,0,0,66,1456705,40,23,17.466666666666665,2
421,227,40,0,0,3,14,1,0,39,27171,44,25,7.7,0
422,240,129,0,0,3,17,1,1,60,5687,46,20,9.6,0
423,216,40,0,0,0,0,1,0,8,1476,40,23,18.28333333333333,0
424,244,2,0,0,0,4,1,0,44,3028,45,23,12.75,2
425,493,40,0,0,4,20,0,0,36,30449,41,19,11.383333333333333,0
426,443,40,0,0,0,15,0,1,34,8987,46,14,9.166666666666666,0
427,392,40,0,0,15,119,0,1,51,112975,40,22,12.45,1
428,477,40,0,0,23,94,0,0,42,92307,42,21,5.05,3
429,244,2,0,2,2,12,1,0,53,632029,42,23,18.433333333333334,2
430,291,40,0,0,8,37,0,0,29,15492,43,14,22.216666666666665,3
431,463,106,0,0,16,31,1,0,40,18019,44,17,7.2666666666666675,0
432,212,40,1,0,3,18,0,0,48,3888,45,19,15.633333333333333,2
433,244,2,1,0,0,0,1,0,31,2360,45,22,23.78333333333333,2
434,244,2,0,2,0,0,1,0,83,633048,44,21,15.516666666666667,2
435,310,40,0,0,26,184,1,0,137,80878,42,17,6.75,0
436,244,2,0,0,3,24,1,1,56,16836,43,19,15.666666666666664,2
437,485,40,0,0,34,209,1,0,37,98915,40,22,10.183333333333334,1
438,282,40,0,0,17,94,0,0,63,95416,46,24,1.15,1
439,220,40,0,0,3,8,0,0,48,2733,40,19,10.733333333333333,0
440,220,40,0,6,2,12,0,0,40,4493,44,16,0.25,0
441,493,40,0,0,3,17,0,0,34,30005,40,21,8.8,0
442,244,2,2,0,6,18,1,1,86,19404,46,23,14.6,2
443,282,40,0,0,7,22,1,0,26,37369,41,20,13.0,1
444,493,40,0,0,4,19,0,0,35,26974,44,19,16.683333333333334,0
445,32,93,0,0,12,102,0,0,72,47568,46,19,9.766666666666667,3
446,282,40,0,0,6,28,0,0,36,26596,42,23,13.3,1
447,244,2,2,0,2,10,1,0,52,18876,45,22,0.9,2
448,414,77,0,6,3,17,1,1,59,18570,45,20,20.25,0
449,276,93,0,6,0,48,1,0,81,46295,45,15,8.35,0
450,450,40,0,0,4,12,0,0,60,26362,41,19,22.25,0
451,244,2,0,7,0,1,1,0,18,3036,41,22,9.116666666666667,2
452,244,2,1,0,0,0,1,0,21,295,45,23,9.6,2
453,485,40,0,0,29,198,1,1,205,92381,40,16,8.966666666666667,1
454,493,40,0,0,4,17,0,0,35,30201,46,15,5.783333333333332,0
455,485,40,0,0,9,55,0,0,51,40344,46,21,13.0,1
456,32,93,0,0,6,115,0,0,32,53912,45,21,0.11666666666666667,3
457,244,2,0,0,5,13,0,0,59,6140,44,23,17.5,2
458,77,40,0,0,8,39,0,0,91,17697,41,24,13.616666666666667,3
459,477,40,0,0,6,38,0,0,47,64702,41,22,17.7,3
460,493,40,0,0,4,19,0,0,37,27237,45,23,16.166666666666668,0
461,453,60,0,6,0,1,1,0,65,1642,40,14,5.5,0
462,244,2,0,0,0,19,1,0,37,16601,46,18,17.033333333333335,2
463,244,2,1,0,0,0,1,0,23,2727,46,18,9.15,2
464,338,64,0,0,11,34,0,0,39,44880,43,20,21.0,0
465,32,93,0,0,13,58,0,0,41,46943,42,25,12.083333333333336,0
466,383,40,0,0,60,196,1,0,42,88926,42,25,7.283333333333332,3
467,383,40,0,0,29,110,1,0,42,96481,42,22,6.416666666666668,3
468,32,93,0,2,0,0,0,0,30,4,44,23,0.3,3
469,337,82,0,0,9,91,0,0,131,36983,45,18,22.6,3
470,493,40,0,0,4,19,1,0,38,27368,43,25,6.2333333333333325,0
471,282,40,0,0,16,68,0,0,87,70028,46,19,18.05,1
472,493,40,0,6,4,14,0,0,36,24864,43,24,8.35,0
473,493,40,0,0,4,19,0,0,37,26979,41,23,16.783333333333335,0
474,80,66,0,0,0,0,0,0,98,4083,41,19,16.783333333333335,0
475,9,40,0,0,1,13,1,1,82,34620,40,24,7.7666666666666675,3
476,32,93,0,0,34,187,0,0,68,86966,40,20,2.9,3
477,296,121,0,0,10,50,0,0,50,38909,42,21,3.0,3
478,244,2,0,0,1,1,1,1,42,15646,41,25,10.783333333333333,2
479,282,40,0,0,8,25,1,0,37,31911,40,19,13.033333333333333,1
480,407,120,0,0,9,44,0,1,61,27574,40,16,10.016666666666667,1
481,244,2,2,0,0,3,1,0,61,3984,40,22,11.816666666666665,2
482,244,2,0,0,0,0,1,0,49,5768,41,15,16.516666666666666,2
483,244,2,3,0,0,0,1,0,41,343,40,16,19.933333333333334,2
484,345,40,0,0,24,76,0,0,30,78566,40,25,11.6,3
485,294,72,0,2,0,0,0,0,16,4,44,21,11.183333333333335,1
486,244,2,0,0,0,0,1,0,9,1097,42,14,16.516666666666666,2
487,244,2,5,0,1,9,1,0,38,4781,40,24,23.58333333333333,2
488,32,93,0,0,23,252,0,0,43,126873,42,23,0.43333333333333335,3
489,288,108,0,0,25,120,0,0,28,80294,45,18,3.2666666666666666,0
490,32,93,0,0,32,185,1,0,53,84568,41,23,6.583333333333332,3
491,80,66,0,3,0,5,1,0,99,1272092,41,24,15.466666666666667,0
492,272,97,0,0,2,10,0,1,50,17292,40,16,17.7,0
493,282,40,0,0,10,43,1,0,98,75810,46,19,0.05,1
494,32,93,0,0,1,45,1,0,54,16648,44,21,17.683333333333334,0
495,32,93,0,0,5,50,0,0,101,24193,46,19,10.833333333333336,0
496,88,73,0,0,6,13,0,0,24,5544,40,16,1.0833333333333333,0
497,55,93,0,6,12,27,0,0,50,14937,40,18,15.066666666666665,3
498,288,108,0,0,33,152,0,0,27,100377,41,18,12.016666666666667,0
499,493,40,0,6,4,13,0,0,42,27806,40,18,4.533333333333333,0
500,282,40,0,0,17,87,0,0,44,78052,41,15,8.283333333333333,1
501,244,2,0,0,0,21,1,1,51,31076,40,25,12.316666666666665,2
502,310,40,0,0,20,134,1,0,177,61063,45,20,6.333333333333332,0
503,168,9,0,0,2,13,1,0,64,15900,41,16,5.683333333333334,0
504,521,40,0,0,12,50,0,0,62,42382,41,22,8.316666666666666,1
505,244,2,7,0,0,0,1,0,53,14849,44,22,14.966666666666667,2
506,326,119,0,2,2,8,1,0,51,15236,44,15,15.866666666666667,0
507,521,40,0,0,28,121,1,0,58,80526,40,19,4.55,1
508,32,93,0,0,9,121,0,0,32,60908,45,23,0.06666666666666668,3
509,175,31,0,7,0,4,0,1,109,2433,42,19,10.883333333333333,0
510,191,40,0,6,30,73,1,0,28,51060,41,19,10.916666666666664,3
511,276,93,0,0,17,33,1,0,62,34900,40,23,14.166666666666664,0
512,162,50,0,0,1,7,0,0,111,2920,43,21,7.4833333333333325,0
513,220,40,0,6,4,20,0,0,38,6980,45,19,1.05,0
514,220,40,0,6,2,12,0,0,30,4299,42,22,18.28333333333333,0
515,493,40,0,0,4,19,0,0,36,27059,40,21,16.1,0
516,344,77,0,0,0,4,1,0,32,1210,40,14,15.166666666666664,0
517,191,40,0,6,24,61,1,0,44,43636,43,14,2.2,3
518,485,40,0,0,33,195,0,0,59,102468,43,15,9.066666666666666,1
519,244,2,2,0,0,0,1,0,56,2122,46,25,21.066666666666666,2
520,211,40,0,0,5,97,1,0,47,49367,40,16,19.883333333333333,3
521,244,2,0,3,0,0,0,0,46,420608,45,21,15.966666666666667,2
522,244,2,3,0,0,5,1,0,49,3428,40,25,17.683333333333334,2
523,200,40,0,6,1,8,0,0,61,2170,16,4,0.0,0
524,244,2,1,2,0,0,0,0,38,73731,41,23,17.266666666666666,2
525,336,64,0,0,10,41,0,0,52,44971,46,19,1.1833333333333331,3
526,461,40,0,0,16,37,1,0,78,50694,44,16,2.3,3
527,485,40,0,0,18,183,0,0,112,100166,45,20,10.533333333333333,1
528,301,40,0,2,0,8,1,0,58,54123,40,14,3.216666666666667,0
529,325,40,0,6,0,7,1,1,28,5204,42,15,9.483333333333333,0
530,282,40,0,0,9,41,0,0,61,41317,46,15,1.3166666666666669,1
531,392,40,0,0,12,121,0,1,142,104958,45,14,10.316666666666666,1
532,32,93,0,0,30,250,1,0,11,113746,40,19,0.21666666666666667,3
533,227,40,0,0,6,23,1,0,39,34287,44,15,8.05,3
534,244,2,3,0,0,2,1,0,32,3627,45,14,3.7666666666666666,2
535,414,77,0,6,1,27,0,0,127,16467,42,21,19.216666666666665,0
536,282,40,0,0,11,34,0,0,55,28718,41,15,7.416666666666668,1
537,345,40,0,0,11,47,0,1,66,52565,45,16,10.483333333333333,0
538,392,40,0,0,15,111,1,1,51,105364,43,25,12.116666666666667,1
539,220,40,0,6,2,12,0,0,38,4359,45,22,4.8,0
540,282,40,0,0,4,26,0,0,45,20539,45,19,20.116666666666667,1
541,32,93,0,0,1,45,1,0,54,16636,43,14,21.366666666666667,0
542,49,40,0,0,5,48,0,0,33,25106,40,25,19.883333333333333,0
543,326,119,0,2,0,0,0,0,30,4,40,16,2.6833333333333336,0
544,32,93,0,2,0,0,0,0,79,4,41,22,12.3,3
545,240,129,0,0,2,13,0,0,99,4755,44,17,6.55,3
546,244,2,0,3,0,6,1,0,86,14135160,44,14,14.066666666666665,2
547,146,39,0,6,5,22,1,0,30,12840,43,20,18.233333333333334,0
548,289,93,0,0,4,12,0,0,32,2676,45,25,9.9,0
549,493,40,0,0,4,23,0,0,36,27801,42,15,11.616666666666667,0
550,55,93,0,6,6,18,0,0,78,8803,45,14,16.666666666666668,3
551,414,77,0,6,13,33,0,0,49,21479,45,17,13.266666666666667,3
552,299,156,0,0,13,48,0,0,28,10288,42,14,21.966666666666665,3
553,414,77,0,6,44,94,0,0,40,26626,45,17,19.616666666666667,3
554,244,2,5,3,0,0,0,0,116,727412,46,24,18.4,2
555,207,90,0,7,0,0,1,0,36,326,41,25,23.466666666666665,0
556,493,40,0,0,4,19,0,0,34,26897,46,15,6.616666666666667,0
557,485,40,0,0,3,27,0,0,42,18115,40,17,14.166666666666664,1
558,493,40,0,0,4,19,0,0,39,27086,41,15,16.566666666666666,0
559,244,2,0,3,0,0,0,0,40,4254160,40,25,7.7333333333333325,2
560,244,2,0,0,0,6,0,0,24,3331,40,24,0.7333333333333333,2
561,446,76,0,2,0,0,0,0,52,220311,42,20,7.0166666666666675,0
562,256,40,0,0,9,48,0,0,60,50661,45,19,5.533333333333332,3
563,244,2,4,2,0,2,0,0,108,1841,41,19,15.85,2
564,326,119,0,2,0,1,1,0,52,2043,40,24,7.4833333333333325,0
565,244,2,0,0,0,3,1,0,40,10996,41,14,12.9,2
566,326,119,0,0,2,33,0,0,61,12075,46,23,5.566666666666666,0
567,258,40,0,0,1,7,0,0,68,2782,42,25,16.933333333333334,3
568,326,119,0,0,2,33,0,0,61,11758,46,18,1.9,0
569,326,119,0,0,2,33,0,0,61,11754,42,23,9.233333333333333,0
570,485,40,0,0,34,219,0,1,307,94121,45,17,10.566666666666666,1
571,477,40,0,0,25,104,1,1,42,113364,42,21,4.55,3
572,347,40,1,0,16,28,0,0,56,22037,41,16,16.316666666666666,0
573,493,40,0,6,4,14,0,0,35,24837,43,18,17.666666666666668,0
574,485,40,0,0,11,33,0,0,57,16428,45,17,17.45,1
575,419,78,0,0,40,134,0,0,44,118061,41,21,16.45,3
576,296,121,0,0,13,61,0,0,45,41374,44,19,6.5166666666666675,3
577,310,40,0,0,20,176,1,0,217,79485,44,21,7.0,0
578,338,147,0,0,11,62,0,0,50,26638,43,18,8.866666666666667,3
579,244,2,0,0,0,9,1,0,24,4190,41,23,15.533333333333333,2
580,441,40,0,0,12,20,0,0,88,16098,44,17,6.383333333333334,0
581,244,2,0,0,0,0,1,0,20,14288,40,18,15.15,2
582,244,2,3,0,0,1,1,0,34,39240,40,19,9.45,2
583,244,2,0,0,4,10,0,0,42,8663,44,14,12.1,2
584,296,121,0,0,13,60,0,0,45,39687,44,23,10.083333333333334,3
585,282,40,0,0,4,26,0,1,29,22553,41,14,19.316666666666666,1
586,168,133,0,0,11,48,0,0,95,18304,45,15,4.483333333333333,3
587,326,119,0,7,0,0,0,0,57,686,14,5,0.5,0
588,383,40,0,0,38,180,1,0,42,100500,42,14,6.216666666666668,3
589,244,2,6,0,0,0,1,0,23,2862,44,24,15.816666666666665,2
590,414,77,0,6,25,56,0,0,73,37566,40,15,18.016666666666666,3
591,282,40,0,0,16,85,0,0,46,75059,41,25,8.166666666666666,1
592,493,40,0,0,4,21,0,0,35,30626,41,15,9.716666666666667,0
593,272,97,0,0,4,11,1,1,60,17088,41,24,19.916666666666668,3
594,492,84,0,3,0,0,0,0,140,1213,40,22,12.566666666666665,0
595,493,40,0,0,4,19,0,0,38,27292,41,17,3.583333333333333,0
596,154,40,0,0,13,27,0,0,27,21096,45,22,7.316666666666666,0
597,244,2,0,0,0,2,1,0,38,7111,46,14,17.25,2
598,80,66,0,6,2,9,1,0,209,5117,40,23,9.233333333333333,2
599,326,119,0,6,0,0,1,0,29,1251,41,12,20.116666666666667,0
600,485,40,0,0,12,62,0,1,70,36177,46,18,9.366666666666667,1
601,244,2,2,0,0,0,1,1,18,3989,40,25,16.083333333333332,2
602,129,40,0,0,11,90,1,1,48,94785,45,24,15.1,3
603,493,40,0,0,4,19,0,0,39,27142,42,24,7.2666666666666675,0
604,220,40,0,6,2,12,0,0,46,5046,43,14,0.7666666666666667,0
605,244,2,2,0,0,1,0,0,30,65194,44,19,17.133333333333333,2
606,27,40,0,0,1,10,0,0,109,11213,41,17,21.93333333333333,0
607,309,88,0,0,15,112,0,1,69,58007,45,16,8.05,3
608,373,40,0,0,1,10,0,0,64,2610,40,22,14.35,0
609,392,40,0,0,12,108,0,0,128,102117,44,18,6.7333333333333325,1
610,191,40,0,6,37,87,0,0,108,63149,44,22,1.2833333333333332,3
611,493,40,0,0,4,19,0,0,37,26876,43,25,17.933333333333334,0
612,70,49,0,0,0,40,0,0,84,57359,45,24,18.25,3
613,220,40,3,0,2,8,0,0,38,4818,46,23,22.466666666666665,0
614,244,2,3,0,0,3,1,0,42,1528,44,17,15.516666666666667,2
615,244,2,2,0,0,4,0,0,22,5064,41,21,10.983333333333333,2
616,272,97,0,0,11,30,0,0,25,30935,44,25,17.466666666666665,0
617,240,129,0,0,2,38,0,0,54,10219,45,24,9.716666666666667,0
618,220,40,0,0,2,9,0,0,60,5654,42,20,12.933333333333335,0
619,477,40,0,0,16,106,1,0,72,124789,43,17,4.8,3
620,392,40,0,0,12,111,1,0,41,103505,45,17,10.1,1
621,419,78,0,0,32,129,0,0,45,108574,41,25,15.383333333333333,3
622,446,76,0,2,0,0,0,0,46,17755,40,22,10.116666666666667,0
623,212,40,1,0,2,31,0,0,45,6399,41,14,9.833333333333334,2
624,244,2,3,0,0,4,1,1,29,38903,45,25,11.7,2
625,220,40,0,6,10,44,0,0,36,13185,42,18,6.666666666666668,0
626,230,40,0,0,2,16,1,0,35,32133,40,22,14.916666666666664,0
627,299,156,0,6,5,23,1,0,17,5383,45,19,14.316666666666665,3
628,32,93,0,0,7,54,0,0,97,26663,41,16,10.2,0
629,493,40,0,0,4,19,0,0,36,27181,43,14,11.4,0
630,162,50,0,0,2,8,0,0,64,3482,41,21,6.066666666666666,0
631,338,147,0,0,12,65,0,0,62,29388,41,18,8.833333333333334,3
632,493,40,0,0,4,19,0,0,36,27192,40,14,5.466666666666668,0
633,230,40,0,0,2,18,0,0,45,35036,45,15,17.35,0
634,244,2,1,0,0,0,1,0,24,321,46,15,17.95,2
635,338,147,0,0,12,62,0,0,48,25450,45,20,21.116666666666667,3
636,526,40,0,0,2,28,1,0,125,51861,40,20,22.55,3
637,32,93,0,2,0,0,0,0,15,4,46,19,0.4,3
638,220,40,0,7,0,2,0,0,84,663,46,21,11.383333333333333,0
639,244,2,1,0,0,0,1,0,35,5424,41,14,15.2,2
640,32,93,0,0,20,126,0,0,47,60510,41,25,0.21666666666666667,3
641,469,40,0,6,1,4,1,0,27,3195,30,5,0.0,0
642,487,40,0,0,12,49,1,0,64,71765,43,15,11.766666666666667,3
643,294,72,0,0,62,224,1,0,15,88923,40,19,3.4,1
644,176,40,0,0,1,6,1,0,40,3620,40,23,10.516666666666667,0
645,32,93,0,0,5,21,0,0,34,21419,44,21,7.55,0
646,487,40,0,0,24,47,0,0,79,63028,41,22,13.85,3
647,411,39,0,0,53,149,0,0,35,47633,46,19,9.883333333333333,3
648,477,40,0,0,12,64,0,0,88,97415,40,19,18.25,0
649,244,2,3,2,0,0,0,0,43,40860,46,15,17.05,2
650,244,2,2,2,0,0,0,0,54,28238,44,14,17.5,2
651,32,93,0,0,6,118,0,0,33,54908,46,21,0.11666666666666667,3
652,410,93,0,2,12,25,1,0,30,1023501,44,14,21.63333333333333,0
653,244,2,5,3,0,0,1,0,50,413659,40,24,17.133333333333333,2
654,485,40,0,0,13,128,0,0,135,71054,45,21,8.983333333333333,1
655,493,40,0,6,4,18,0,0,34,25002,43,18,17.1,0
656,168,9,0,0,9,40,0,0,24,33926,41,21,12.566666666666665,0
657,344,77,0,0,0,4,1,0,32,1210,40,14,3.8666666666666663,0
658,220,40,0,6,20,84,0,0,40,26190,45,20,6.7666666666666675,0
659,244,2,1,0,0,0,1,0,31,3409,41,25,6.8,2
660,220,40,0,6,2,12,0,0,35,4369,43,20,4.983333333333333,0
661,32,93,0,2,0,0,0,0,49,4,42,20,0.1,3
662,32,93,0,2,0,0,0,0,24,4,46,15,7.25,0
663,220,40,0,6,20,84,0,0,32,25478,42,20,10.916666666666664,0
664,220,40,22,0,3,9,1,0,43,5884,42,25,9.733333333333333,0
665,253,40,0,6,13,119,1,1,78,56672,45,20,8.333333333333334,3
666,282,40,0,0,4,26,0,0,45,22044,40,21,5.533333333333332,1
667,326,119,0,7,0,0,0,0,57,536,22,4,0.5,0
668,472,40,0,0,14,52,1,0,50,41134,44,22,14.3,0
669,296,121,0,0,5,34,0,0,47,32871,43,21,6.75,3
670,310,40,0,0,25,210,1,1,149,95478,42,16,7.95,0
671,415,39,0,6,0,6,1,0,66,11055,42,19,4.583333333333333,0
672,244,2,0,7,0,3,1,0,36,1030,41,18,11.083333333333336,2
673,288,108,0,0,25,116,0,0,56,74889,45,15,19.3,3
674,493,40,0,0,4,19,0,0,36,26958,42,18,14.416666666666664,0
675,244,2,2,3,0,0,0,0,25,9480,45,21,10.333333333333334,2
676,282,40,0,0,2,19,0,0,104,17352,44,21,19.05,1
677,27,40,0,0,8,21,0,0,33,22626,41,24,5.166666666666667,3
678,288,108,0,0,25,131,0,1,18,92248,41,22,1.6833333333333331,0
679,272,97,0,0,2,12,0,1,38,17931,46,16,22.48333333333333,3
680,244,2,0,0,2,6,1,1,28,9386,44,19,23.3,2
681,240,129,0,6,1,13,0,1,89,5303,44,23,16.15,0
682,244,2,3,0,0,0,1,0,43,39498,44,24,12.766666666666667,2
683,21,87,0,0,0,6,1,0,36,1215,45,19,12.45,0
684,69,129,0,0,4,21,0,0,48,43972,42,25,22.216666666666665,0
685,282,40,0,0,9,70,0,1,54,73301,45,19,2.2666666666666666,1
686,344,77,0,0,0,4,1,0,32,1210,40,14,15.4,0
687,392,40,0,0,2,50,1,0,151,49265,45,24,23.3,3
688,191,40,0,6,28,69,0,0,27,49580,42,15,1.7,3
689,191,40,0,0,22,57,0,0,48,36589,42,25,2.333333333333333,3
690,116,129,0,0,4,31,0,1,48,25288,40,19,19.85,0
691,39,40,0,0,40,78,0,0,39,35188,40,19,5.183333333333334,3
692,288,108,0,0,25,120,0,0,28,80229,41,21,19.53333333333333,0
693,191,40,0,6,27,67,0,0,60,49502,44,23,4.066666666666666,3
694,495,130,0,0,0,17,1,0,47,37250,40,23,4.2,0
695,191,40,0,0,5,32,0,0,108,24257,40,24,12.9,3
696,392,40,0,0,8,104,1,1,97,85531,45,24,5.65,1
697,212,40,1,0,0,21,0,0,48,4093,44,20,12.033333333333333,2
698,403,47,0,0,32,114,0,0,49,75891,42,24,10.733333333333333,3
699,244,2,2,0,0,1,1,1,50,4994,41,22,13.4,2
700,403,47,0,0,35,130,0,0,41,78819,42,15,9.266666666666667,3
701,32,93,0,0,8,155,0,0,102,65431,44,25,4.566666666666666,3
702,244,2,3,0,0,1,1,0,27,7430,41,17,11.083333333333336,2
703,273,129,0,0,2,74,0,0,23,28942,41,14,21.03333333333333,3
704,244,2,2,0,0,1,0,0,16,1923,41,19,9.383333333333333,2
705,338,147,0,0,11,64,0,0,44,30071,46,17,15.4,3
706,325,40,0,6,0,7,1,1,28,5258,42,1,20.116666666666667,0
707,485,40,0,0,30,199,0,0,117,107218,42,24,8.966666666666667,1
708,212,40,1,0,2,22,0,0,52,3830,45,18,14.766666666666667,2
709,244,2,2,0,0,1,1,0,13,2183,42,19,14.983333333333333,2
710,27,40,0,0,1,10,0,0,87,11248,40,22,12.283333333333333,0
711,326,119,0,7,0,0,0,0,57,680,18,5,0.5,0
712,244,2,1,0,0,0,1,0,41,850,44,22,17.05,2
713,212,40,0,7,0,3,0,0,73,483,40,24,18.866666666666667,0
714,493,40,0,0,4,19,0,0,61,27109,44,15,20.9,0
715,415,39,0,7,0,0,0,0,57,694,41,25,8.833333333333334,0
716,244,2,0,0,0,6,1,0,71,7324,41,19,13.95,2
717,296,121,0,0,9,59,1,0,24,43694,42,21,23.1,3
718,477,40,0,0,10,50,0,0,66,75399,40,19,15.916666666666664,0
719,154,40,0,0,13,28,0,0,51,21801,42,14,17.916666666666668,3
720,326,119,0,6,0,1,1,0,92,4167,20,6,0.0,0
721,162,50,0,0,2,10,0,0,87,3478,43,17,6.15,0
722,212,40,1,0,2,13,0,0,59,2374,41,18,16.15,2
723,493,40,0,0,4,19,1,0,36,27415,44,18,8.85,0
724,176,40,0,0,0,5,0,0,59,3419,44,21,22.516666666666666,0
725,220,40,0,6,10,44,0,0,36,13769,44,22,5.083333333333333,0
726,244,2,0,2,0,4,0,0,23,1549275,40,21,15.666666666666664,2
727,399,93,0,0,8,27,0,0,17,5888,45,17,14.5,3
728,172,61,0,0,2,27,0,0,26,18583,45,18,23.9,3
729,244,2,0,7,0,2,1,0,17,1055,41,23,20.116666666666667,2
730,345,40,0,0,9,30,0,0,65,30061,41,16,11.2,3
731,477,40,0,0,31,136,1,0,42,121973,42,21,6.033333333333332,3
732,477,40,0,0,33,159,1,0,42,130786,42,17,4.166666666666667,3
733,32,93,0,2,0,0,0,0,42,4,42,15,8.7,3
734,244,2,0,0,5,16,1,0,48,8024,44,18,17.416666666666668,2
735,244,2,0,0,0,35,1,0,37,25186,46,25,21.65,2
736,344,77,0,0,0,4,1,0,32,1210,40,14,10.333333333333334,0
737,244,2,0,7,0,2,1,0,21,1380,46,23,18.08333333333333,2
738,244,2,4,0,0,2,1,0,69,65050,42,15,16.1,2
739,521,40,0,0,4,16,0,0,103,14686,44,22,22.816666666666666,1
740,393,40,0,0,11,69,0,0,56,95428,45,23,15.583333333333336,3
741,10,136,0,0,2,30,0,0,35,21070,42,18,13.35,0
742,469,40,0,6,2,5,1,0,27,3355,22,3,0.0,0
743,244,2,1,3,0,0,0,0,103,431055,40,16,18.666666666666668,2
744,326,119,0,0,0,1,1,0,44,657,42,20,4.116666666666666,0
745,244,2,2,0,0,3,1,0,71,3430,46,15,18.216666666666665,2
746,443,40,0,0,0,13,1,1,59,7704,40,18,9.05,0
747,244,2,3,0,0,2,1,0,50,9339,44,21,12.15,2
748,27,40,0,0,1,10,0,0,167,11399,46,17,15.733333333333333,0
749,244,2,11,0,0,1,1,0,44,8503,41,25,15.45,2
750,244,2,9,2,0,0,0,0,37,531954,44,23,16.483333333333334,2
751,148,166,0,0,3,33,0,0,22,37836,40,15,19.0,3
752,392,40,0,0,8,118,0,0,56,93864,43,16,9.166666666666666,1
753,207,90,0,7,0,0,1,0,22,654,46,13,20.08333333333333,0
754,244,2,1,0,0,0,1,0,21,257,44,21,7.7666666666666675,2
755,331,12,0,0,5,24,0,0,232,10122,41,25,20.133333333333333,0
756,393,40,0,0,9,57,0,0,106,86525,44,16,16.583333333333332,3
757,220,40,0,6,6,28,0,0,38,8850,44,18,21.05,0
758,244,2,0,0,0,7,1,0,24,10408,40,23,11.516666666666667,2
759,220,40,0,6,4,20,0,0,38,6629,45,18,4.616666666666667,0
760,392,40,0,0,2,54,0,0,150,49811,40,25,17.75,0
761,392,40,0,0,10,107,0,0,101,88321,41,15,11.133333333333333,1
762,392,40,0,0,12,113,1,1,52,104575,42,15,13.266666666666667,1
763,35,38,0,6,1,32,1,0,54,31654,40,22,23.466666666666665,0
764,326,119,0,0,2,14,1,0,78,12779,40,15,6.033333333333332,2
765,244,2,7,0,1,5,1,1,52,6191,40,25,18.966666666666665,2
766,493,40,0,0,3,19,0,0,38,27126,41,25,15.333333333333336,0
767,282,40,0,0,11,28,0,0,50,25641,41,19,9.15,1
768,212,40,0,7,0,3,0,0,52,446,45,20,21.216666666666665,0
769,244,2,1,0,0,4,1,0,41,7218,46,16,14.95,2
770,392,40,0,0,17,107,1,0,125,101677,45,21,7.316666666666666,1
771,485,40,0,0,7,56,0,1,63,36407,41,21,11.183333333333335,1
772,403,47,0,0,25,85,0,0,67,54106,41,21,11.05,3
773,244,2,0,2,0,2,0,0,128,1804,45,19,8.883333333333333,0
774,244,2,0,0,0,0,1,0,13,280,45,22,15.966666666666667,2
775,168,124,0,6,10,41,0,0,98,45649,45,24,17.583333333333332,3
776,220,40,0,6,10,44,0,0,32,13159,42,22,1.45,0
777,151,40,1,0,1,10,0,0,45,3591,46,14,5.683333333333334,0
778,212,40,0,7,0,3,0,0,34,640,43,16,6.7666666666666675,0
779,296,121,0,0,10,51,0,0,45,38399,40,25,10.933333333333335,3
780,326,119,0,0,7,51,0,0,82,16671,45,18,9.866666666666667,0
