,org,tld,ccs,mail_type,images,urls,salutations,designation,chars_in_subject,chars_in_body,day,month,hour
476,255,83,0,0,0,221,0,0,24,2511,7,9,94
477,37,26,0,0,0,221,1,0,151,3190,6,19,847
478,187,3,16,0,0,207,1,0,165,5687,3,10,496
479,187,3,13,0,1,13,1,0,174,4807,7,10,662
480,171,26,0,0,1,13,0,0,163,8284,2,15,260
481,255,83,0,0,0,221,0,0,24,2444,5,20,1046
482,386,26,0,0,35,78,0,0,157,4092,2,10,1354
483,187,3,0,0,0,245,0,1,138,8077,1,10,463
484,280,26,0,0,17,255,1,0,192,5189,0,10,289
485,121,93,0,0,57,176,0,0,5,7279,1,16,1270
486,386,26,0,0,35,99,0,0,161,3436,1,10,476
487,151,24,0,4,13,57,1,0,180,6855,7,20,567
488,163,26,0,0,12,228,1,0,195,6813,7,17,1054
489,305,26,0,0,2,20,1,0,205,7960,6,10,145
490,357,26,0,0,46,35,1,0,168,6120,1,19,234
491,236,89,0,0,0,46,0,0,174,7187,6,13,602
492,287,26,0,0,43,10,0,0,187,2621,1,20,1393
493,316,31,0,0,23,69,1,0,150,7630,5,14,346
494,255,83,0,4,1,256,0,0,161,7711,3,11,1303
495,285,26,0,0,5,263,1,0,159,7768,1,9,1126
496,386,26,0,0,35,99,0,0,165,3748,5,18,232
497,187,3,1,0,0,0,1,1,163,388,6,18,1382
498,187,3,15,0,0,1,0,0,66,2226,1,10,253
499,300,84,0,6,0,109,1,0,159,5924,7,13,1069
500,22,58,0,1,0,0,0,0,232,5108,4,20,776
501,386,26,0,0,35,99,0,0,161,3776,5,20,237
502,241,26,0,0,24,119,0,0,172,6294,6,17,505
503,187,3,0,0,0,207,0,0,76,5441,7,20,245
504,201,26,0,0,67,219,0,0,202,6029,5,14,1173
505,81,90,0,0,35,138,1,0,196,1875,3,16,638
506,63,90,0,0,13,89,1,0,134,2021,4,18,1045
507,187,3,17,0,0,0,1,0,167,1660,6,13,496
508,255,83,0,0,0,221,1,0,24,2844,1,13,337
509,107,81,0,0,74,253,1,0,66,6515,1,18,574
510,270,41,0,0,57,216,1,0,177,4290,5,12,1118
511,151,24,0,4,13,89,1,0,180,7218,3,13,277
512,241,26,0,0,13,35,0,0,182,7461,1,16,1195
513,216,58,0,0,3,138,1,0,149,1555,1,18,383
514,83,102,0,0,22,34,1,0,180,3335,5,13,1057
515,162,26,0,6,0,1,0,0,192,4567,6,18,166
516,255,83,0,0,0,184,1,0,207,952,5,13,301
517,22,26,0,1,0,0,0,0,145,5108,6,9,1291
518,83,102,0,0,76,133,0,0,180,7458,7,16,1367
519,386,26,0,0,35,138,0,0,161,3950,6,10,427
520,386,26,0,0,35,99,1,0,163,3499,6,19,1026
521,170,23,0,0,74,198,1,0,185,8680,1,12,377
522,292,90,0,0,17,220,0,0,178,3303,0,12,280
523,346,26,0,4,24,68,0,0,192,7565,0,12,254
524,187,3,0,0,0,109,0,0,151,3655,3,14,500
525,386,26,0,0,35,99,0,0,157,3430,6,10,1215
526,83,102,0,0,27,52,1,0,172,3918,5,13,1204
527,270,41,0,0,57,216,1,0,177,4179,7,12,1157
528,386,26,0,0,35,99,0,0,165,3723,7,10,1285
529,292,90,0,0,17,220,0,0,178,3128,0,10,283
530,187,3,0,1,0,1,0,0,8,1773,7,10,187
531,225,45,0,1,0,0,0,0,112,5108,2,12,1344
532,163,26,0,4,35,99,0,0,182,3904,7,16,1046
533,292,90,0,0,16,216,0,0,187,2709,0,16,292
534,274,26,1,0,57,24,0,0,127,7615,5,11,1075
535,386,26,0,0,35,99,1,0,163,3765,3,19,432
536,187,3,0,0,0,233,1,0,45,1616,6,11,1324
537,371,26,0,0,13,126,1,0,168,4654,5,20,487
538,305,26,0,0,1,274,1,0,214,8006,7,14,371
539,167,26,0,0,0,24,0,0,194,2996,4,14,1117
540,405,26,0,0,15,254,0,0,4,6643,6,20,60
541,331,102,0,0,51,59,0,0,216,4388,6,16,1232
542,386,26,0,0,35,99,0,0,159,3685,2,12,1371
543,258,26,0,0,12,259,1,0,192,3739,3,12,631
544,255,83,0,0,0,256,0,0,221,6822,7,13,1127
545,187,3,0,1,0,0,0,0,165,8568,6,20,129
546,270,41,0,0,57,216,1,0,177,4250,7,12,1379
547,197,26,0,4,7,22,1,1,169,6196,6,14,1334
548,255,83,0,4,0,256,1,0,167,1243,0,14,1263
549,371,26,0,0,6,227,1,0,197,7798,3,20,16
550,72,26,0,0,67,202,1,0,187,1224,3,13,1298
551,255,83,0,0,0,221,0,0,24,3047,1,19,215
552,141,26,0,4,18,276,1,0,132,5573,6,14,1181
553,10,46,0,2,0,0,0,0,157,7579,6,14,1321
554,255,83,0,0,0,221,0,0,24,2785,2,13,113
555,255,83,0,0,35,68,0,0,153,8267,4,20,1028
556,380,26,0,0,20,83,0,0,84,8714,1,15,128
557,92,26,0,0,8,234,1,0,167,4680,4,20,1226
558,305,26,0,0,1,6,1,0,233,8140,6,17,360
559,287,26,0,0,14,234,0,0,180,5621,5,19,692
560,63,90,0,0,24,196,0,0,178,5384,4,15,913
561,187,3,1,1,0,216,0,0,196,3427,1,20,287
562,371,26,0,0,13,68,0,0,18,4902,6,20,63
563,108,78,0,0,35,147,0,0,196,957,6,9,775
564,81,90,0,0,35,138,0,0,149,1710,2,16,512
565,217,58,0,4,46,68,1,0,199,4765,2,11,1003
566,187,3,18,0,1,57,1,0,153,618,4,20,708
567,187,3,13,0,0,109,1,0,183,6707,7,12,153
568,81,90,0,0,35,209,1,0,212,2790,7,14,809
569,280,26,0,0,25,264,1,0,230,4893,0,14,170
570,225,60,0,4,1,13,0,0,177,8043,2,19,304
571,386,26,0,0,35,99,0,0,159,3683,6,18,498
572,80,58,0,4,32,254,0,0,208,7557,5,12,780
573,255,83,0,6,0,0,0,0,45,184,5,11,836
574,63,90,0,0,13,209,1,0,223,6019,5,14,1074
575,217,58,0,4,46,57,1,0,200,5547,2,11,1125
576,255,83,0,0,0,221,1,0,24,3056,7,9,1099
577,126,14,0,4,22,235,0,1,150,4484,6,17,446
578,384,14,0,4,42,273,0,0,149,5473,7,12,1112
579,246,26,0,5,1,216,1,0,104,1092,0,12,597
580,71,26,0,0,35,46,0,0,127,6640,5,19,1012
581,50,24,0,1,0,0,1,0,45,4943,7,16,782
582,81,90,0,0,35,138,1,0,104,1746,7,13,651
583,108,78,0,0,74,205,0,0,192,5467,1,18,1043
584,217,58,0,4,46,57,0,0,199,4612,5,11,541
585,22,26,0,1,0,0,0,0,153,5108,3,9,1298
586,72,26,0,0,46,78,0,0,168,8282,5,17,256
587,150,26,0,0,0,13,1,0,188,5792,7,19,281
588,341,26,0,0,0,13,0,0,194,7334,2,19,1377
589,405,26,0,0,15,257,1,0,224,6482,2,19,628
590,187,3,0,0,0,0,1,1,175,4069,6,19,698
591,270,103,0,0,1,110,0,0,87,344,3,19,304
592,81,90,0,0,46,126,1,0,165,1184,4,16,488
593,187,3,0,2,0,0,1,0,219,5279,6,13,373
594,81,90,0,0,16,27,1,1,173,8065,1,10,661
595,142,26,0,4,35,102,0,0,157,8720,7,17,257
596,386,26,0,0,35,99,0,0,163,3512,2,14,1127
597,380,26,0,0,5,272,0,0,71,5766,4,19,1023
598,255,83,0,0,0,184,1,0,143,4652,7,13,426
599,214,26,0,0,6,40,1,1,7,519,7,13,623
600,302,26,0,4,63,39,0,0,157,5025,1,10,147
601,255,83,0,0,0,221,0,0,24,2609,7,11,135
602,215,90,0,0,35,205,0,0,145,1401,4,12,794
603,292,90,0,0,15,223,0,0,178,3307,0,12,368
604,187,3,0,0,0,207,1,0,163,241,2,10,879
605,372,58,0,0,0,184,1,0,226,1517,6,12,1058
606,305,26,0,0,2,15,1,0,208,8024,4,15,551
607,305,26,0,0,0,277,1,0,164,7725,5,18,1290
608,405,26,0,0,17,264,0,0,173,7072,1,12,876
609,380,26,0,0,6,20,1,0,26,6556,2,12,1341
610,187,3,0,0,0,89,1,0,184,8287,3,10,976
611,255,83,0,0,35,2,1,0,163,1989,4,19,1115
612,187,3,13,0,0,207,1,0,164,6673,7,11,326
613,386,26,0,0,35,99,1,0,163,3694,3,19,626
614,218,26,0,0,31,249,0,0,180,8372,7,16,1021
615,187,3,1,1,13,99,0,0,11,1400,6,18,144
616,187,3,1,0,0,0,1,0,132,4164,1,14,869
617,20,26,0,0,35,156,0,0,229,8663,6,17,928
618,187,3,13,0,0,0,1,0,172,296,5,10,132
619,255,83,0,6,0,0,0,0,186,6367,0,10,643
620,162,26,0,6,0,1,0,0,159,3757,7,10,205
621,187,3,3,0,0,0,1,0,176,5536,2,18,539
622,187,3,13,1,0,0,0,0,159,5848,7,20,248
623,218,26,0,0,56,94,1,1,171,1489,2,11,1377
624,246,26,0,5,1,238,1,0,104,1890,0,11,498
625,292,90,0,0,15,216,0,0,168,2561,0,11,299
626,187,3,13,0,0,109,1,0,138,8223,4,13,459
627,214,26,0,4,0,35,0,0,87,6385,0,13,1398
628,74,26,0,0,7,209,0,0,127,5006,7,15,518
629,316,31,0,0,32,32,1,0,177,8141,5,20,356
630,383,26,0,0,13,46,0,0,220,8177,5,14,398
631,187,3,17,0,1,233,1,1,138,7138,2,13,445
632,386,26,0,0,35,126,0,0,167,3806,1,14,278
633,305,26,0,0,0,274,1,1,233,8029,2,16,1274
634,167,26,0,6,0,109,0,0,196,7059,3,20,82
635,187,3,0,0,0,99,1,0,163,702,3,16,35
636,270,41,0,0,57,214,1,0,177,3635,5,12,538
637,242,122,0,0,74,209,0,0,164,7108,1,9,557
638,241,26,0,0,13,24,0,0,76,6746,2,14,1370
639,140,26,0,1,0,0,0,0,6,5108,7,20,955
640,183,26,0,6,0,1,1,0,56,4957,3,11,298
641,187,3,1,0,0,0,1,0,151,1132,5,9,512
642,171,26,0,1,0,1,0,0,163,7280,6,17,1007
643,0,26,0,4,0,2,1,0,23,1624,6,18,936
644,386,26,0,0,35,99,0,0,161,3677,2,19,160
645,83,102,0,0,28,44,0,0,167,3281,2,9,1326
646,326,24,0,6,0,0,0,0,186,7262,2,19,921
647,187,3,13,0,0,207,1,0,214,7140,4,19,840
648,305,26,0,0,0,274,1,0,233,7929,2,12,1278
649,380,26,0,0,7,79,0,0,46,8669,3,9,27
650,240,26,0,0,21,115,1,1,84,8449,7,13,1331
651,346,26,0,4,35,89,0,0,190,49,0,13,227
652,218,26,0,0,67,99,0,0,157,2149,4,16,835
653,163,26,0,4,35,126,0,0,182,3835,4,19,1365
654,255,83,0,0,0,13,1,0,204,5337,2,13,474
655,255,83,0,0,0,221,0,0,24,2733,3,11,365
656,255,83,0,0,0,221,0,0,24,2504,3,19,1020
657,187,3,1,0,13,256,0,0,197,5860,7,11,127
658,163,26,0,0,9,238,0,1,172,6366,3,13,385
659,22,58,0,0,1,185,0,0,149,2617,3,11,801
660,292,90,0,0,17,220,0,0,178,3203,0,11,278
661,140,26,0,1,0,134,0,0,217,1682,6,9,806
662,142,26,0,4,35,95,0,0,171,8702,5,9,129
663,387,91,0,0,0,198,0,0,163,8432,7,13,1221
664,380,26,0,0,5,4,0,0,84,6135,6,13,1227
665,386,26,0,0,35,99,1,0,163,3554,4,18,146
666,241,26,0,0,13,134,0,0,167,8303,7,14,1135
667,218,26,0,0,50,98,1,0,164,1495,5,12,1377
668,187,3,1,0,0,207,1,0,66,2116,6,12,478
669,172,26,0,0,1,203,0,0,175,809,5,20,887
670,187,3,0,0,0,207,1,1,159,1343,5,12,424
671,187,3,15,0,1,207,0,0,145,6702,7,13,395
672,321,24,0,0,8,214,0,0,168,219,7,16,498
673,22,58,0,1,0,0,0,0,159,5108,1,20,1021
674,43,26,0,0,3,167,0,0,175,1361,7,13,1338
675,409,90,0,0,0,46,0,0,180,4909,2,15,825
676,83,102,0,0,22,45,1,0,203,3459,4,13,1171
677,335,26,0,0,35,196,0,0,16,1533,5,10,1353
678,141,26,0,4,22,21,1,0,204,511,7,12,350
679,386,26,0,0,35,99,0,0,161,3547,5,20,318
680,187,3,0,0,13,46,0,0,120,7157,6,20,543
681,270,41,0,0,67,216,1,0,177,3898,7,16,538
682,297,46,0,0,13,46,0,0,153,5516,6,18,208
683,218,26,0,0,23,258,1,1,184,92,6,15,659
684,76,78,0,0,35,203,0,0,232,4036,7,15,618
685,218,26,0,0,46,78,0,0,173,1093,7,14,169
686,221,74,0,0,22,52,0,0,172,78,5,10,1175
687,187,3,13,6,0,0,1,1,202,1016,6,14,874
688,405,26,0,0,19,273,0,0,219,7385,5,19,473
689,325,47,0,4,14,228,0,0,159,4646,5,14,692
690,305,26,0,0,0,4,1,0,192,8035,2,18,1229
691,255,83,0,0,0,221,0,0,24,4293,5,19,1018
692,386,26,0,0,35,99,0,0,163,3487,3,20,306
693,392,90,0,2,0,0,0,0,169,5108,1,11,197
694,187,3,1,1,0,35,1,0,190,875,5,19,446
695,22,58,0,1,0,0,0,0,165,5108,6,17,27
696,171,26,0,0,1,13,0,0,206,7659,2,16,188
697,316,31,0,0,24,222,0,0,196,3689,6,18,1148
698,405,26,0,0,14,246,0,0,205,6143,6,9,849
699,383,26,0,0,1,130,0,0,222,6004,3,20,328
700,255,83,0,4,1,196,1,0,204,5007,6,11,127
701,81,90,0,0,67,191,0,0,174,3728,7,16,602
702,187,3,0,0,0,267,1,1,179,4492,7,19,486
703,255,83,0,0,0,1,1,0,153,2850,6,13,269
704,150,26,0,0,24,119,1,0,205,7038,7,19,284
705,225,45,0,1,0,0,0,0,56,5108,5,14,1184
706,118,26,0,4,0,184,1,0,150,8613,2,17,618
707,187,3,13,0,0,0,1,0,190,4181,7,20,533
708,187,3,0,6,0,0,1,0,189,3078,1,20,583
709,270,41,0,0,67,204,1,0,177,1671,2,16,47
710,386,26,0,0,35,99,0,0,161,3482,5,9,1281
711,305,26,0,0,0,273,1,0,232,7986,1,17,1373
712,22,58,0,0,1,185,0,0,149,2589,3,11,801
713,72,26,0,0,67,191,0,0,174,1506,1,12,463
714,346,26,0,4,35,78,0,0,211,8,0,12,981
715,218,26,0,0,35,147,0,0,173,2067,1,15,1145
716,52,32,0,6,0,184,1,1,66,8192,1,20,1016
717,255,83,0,0,0,221,1,0,24,2761,1,20,139
718,81,90,0,0,35,130,1,0,56,1692,2,15,684
719,187,3,13,0,0,109,1,0,178,478,1,19,978
720,83,65,0,4,7,218,0,0,66,3931,5,12,1276
721,305,26,0,0,1,270,1,0,26,7883,2,12,77
722,187,3,1,0,0,207,1,0,192,8410,7,19,806
723,187,3,0,0,0,0,1,0,45,5454,1,10,64
724,187,3,20,0,1,1,1,1,224,6261,7,20,250
725,292,90,0,0,16,220,0,0,178,3352,0,20,335
726,171,26,0,0,1,13,0,0,178,7624,1,18,1031
727,151,26,0,4,0,1,1,0,134,2444,1,15,298
728,102,119,0,0,13,228,0,0,134,5480,7,17,600
729,121,104,0,0,24,147,0,0,171,628,6,18,611
730,297,46,0,0,57,46,0,0,167,7800,1,9,1418
731,302,26,0,0,42,50,0,0,151,4506,5,16,1362
732,187,3,1,1,0,0,1,0,56,5506,6,14,546
733,187,3,0,2,0,0,0,0,127,1815,2,13,859
734,319,84,0,0,5,254,0,1,149,5259,6,12,1291
735,187,3,17,0,13,233,1,0,204,6885,5,11,493
736,216,58,0,4,0,57,1,0,208,2020,1,17,327
737,255,83,0,0,13,233,1,0,167,6355,0,17,117
738,140,26,0,1,0,0,0,0,225,5108,2,20,1002
739,22,58,0,1,0,0,0,0,112,5108,7,16,43
740,72,26,0,0,67,156,1,0,169,1762,1,14,1371
741,81,90,0,0,46,138,0,0,176,254,2,14,784
742,151,26,0,4,1,245,1,0,214,7655,5,18,183
743,405,26,0,0,10,235,0,0,222,5558,6,11,848
744,121,104,0,0,35,176,1,0,179,1268,4,16,677
745,292,90,0,0,16,208,0,0,182,2393,5,10,381
746,405,26,0,0,15,259,0,0,183,6743,7,9,482
747,163,26,0,0,12,228,0,0,195,6814,7,16,761
748,22,58,0,1,0,0,0,0,153,5108,1,14,41
749,187,3,1,0,0,109,0,0,56,4504,6,20,958
750,331,102,0,0,17,17,0,0,180,2437,7,10,1160
751,80,58,0,4,28,37,1,0,227,7553,1,15,94
752,189,3,0,6,0,0,0,0,143,273,7,2,783
753,255,83,0,6,0,0,0,0,45,125,4,12,895
754,302,26,0,4,7,199,0,0,177,113,7,20,1383
755,386,26,0,0,35,99,1,0,163,3619,4,18,1098
756,86,26,0,0,29,250,1,0,194,6041,6,15,823
757,187,3,1,0,0,1,1,0,140,2166,7,19,383
758,187,3,0,6,0,0,1,0,134,7293,5,19,437
759,305,26,0,0,1,268,1,0,200,7995,4,12,1005
760,262,39,0,0,5,209,0,0,185,5732,5,18,37
761,197,26,0,4,0,40,0,1,207,7638,1,9,121
762,386,26,0,0,35,99,0,0,159,3779,3,14,148
763,107,70,0,1,0,0,0,0,165,5108,7,10,669
764,57,90,0,0,0,89,1,0,215,5094,5,16,542
765,22,58,0,0,57,20,0,0,153,6348,3,12,11
766,315,26,0,0,35,78,0,0,163,8599,5,14,280
767,163,26,0,4,7,220,0,1,182,6099,6,12,1122
768,5,90,0,0,1,110,1,0,134,8242,1,17,500
769,95,99,0,0,48,12,0,0,132,7812,2,19,463
770,187,3,1,6,0,0,1,0,76,230,7,10,488
771,63,90,0,0,13,204,0,0,143,5717,6,11,1141
772,255,83,0,0,0,207,0,0,120,7693,3,16,1087
773,380,26,0,0,5,3,0,0,42,6419,6,19,1082
774,386,26,0,0,35,99,0,0,163,3627,2,14,285
775,255,83,0,0,1,245,1,0,24,4980,3,13,1223
776,255,83,0,3,0,184,1,0,183,659,2,16,1023
777,171,26,0,0,1,13,0,0,179,7308,3,14,362
778,140,26,0,1,0,0,0,0,196,5108,4,1,784
779,255,83,0,0,0,184,1,0,143,4845,1,13,814
780,141,26,0,4,26,255,1,0,163,7422,3,16,245
781,72,26,0,0,67,191,0,0,174,1506,1,12,463
782,255,83,0,0,0,2,0,0,21,4212,5,19,182
783,225,45,0,1,0,0,0,0,104,5108,5,20,628
784,280,26,0,0,12,252,0,0,217,4916,0,20,429
785,171,26,0,0,1,68,0,0,197,878,1,15,969
786,255,83,0,4,0,109,1,0,164,5352,3,4,782
787,187,3,0,0,24,267,1,0,169,6536,5,20,139
788,255,83,0,0,24,68,0,0,163,8472,7,20,396
789,386,26,0,0,35,99,0,0,161,3702,5,13,1254
790,305,26,0,0,1,57,1,0,172,6028,5,20,626
791,22,58,0,1,0,0,0,0,163,5108,1,10,5
792,187,3,13,0,1,267,1,0,153,8564,2,13,953
793,405,26,0,0,7,229,1,0,176,5338,2,13,776
794,287,26,0,0,5,232,0,0,192,475,2,12,136
795,187,3,17,0,0,0,1,1,183,64,6,10,479
796,187,3,0,0,0,233,0,0,177,6711,5,18,897
797,218,26,0,0,3,196,0,0,178,3961,6,16,1258
798,83,102,0,0,25,34,0,0,233,3082,2,12,134
799,360,84,0,0,0,2,1,0,87,2755,7,12,1103
800,292,90,0,0,17,225,0,0,185,3113,0,12,355
801,187,3,0,0,1,256,1,0,195,7295,6,20,213
802,187,3,17,0,1,35,1,0,145,8400,3,19,184
803,187,3,13,0,0,184,1,1,143,2788,4,17,347
804,262,39,0,0,8,225,0,0,190,4734,4,9,71
805,386,26,0,0,35,99,0,0,163,3596,4,18,1403
806,270,41,0,0,57,210,1,0,177,3602,7,12,542
807,187,3,0,2,0,109,0,0,195,5580,6,18,797
808,187,3,0,2,0,0,1,0,187,8483,5,10,1282
809,255,83,0,0,0,68,1,0,205,7106,2,9,472
810,187,3,1,0,0,0,1,0,175,5392,4,14,912
811,405,26,0,0,5,222,0,0,207,5004,3,10,699
812,380,26,0,0,71,225,0,0,197,5218,2,18,1426
813,170,23,0,0,67,130,1,0,169,629,1,10,1134
814,187,3,13,0,0,0,1,0,167,902,5,19,419
815,187,3,1,0,1,134,1,0,169,8391,5,9,623
816,404,26,0,4,35,35,1,0,179,5529,5,17,158
817,321,24,0,0,8,216,0,0,164,229,6,9,288
818,22,58,0,1,0,0,0,0,157,5108,4,16,50
819,380,26,0,0,32,144,0,0,190,8586,2,15,1001
820,380,26,0,0,5,272,0,0,49,6453,3,18,1121
821,187,3,0,0,1,233,0,0,167,4706,6,10,886
822,218,26,0,0,67,119,0,0,173,1888,5,20,1199
823,72,26,0,4,57,89,0,0,175,6775,6,15,436
824,351,26,0,0,13,78,0,0,56,7403,0,15,183
825,81,90,0,0,35,156,1,0,56,2523,2,14,954
826,0,26,0,4,0,256,1,0,87,1317,6,19,696
827,371,26,0,0,6,251,0,0,202,7858,2,20,1040
828,380,26,0,0,74,272,1,0,54,6478,1,19,1243
829,305,26,0,0,0,272,1,1,214,7755,6,11,1373
830,241,26,0,0,35,89,0,0,195,6131,5,15,202
831,187,3,13,0,0,109,1,0,172,7235,7,10,500
832,305,26,0,0,13,68,1,0,171,6442,5,10,1054
833,255,83,0,0,0,221,0,0,24,3097,4,11,51
834,121,104,0,0,24,134,0,0,163,546,4,19,897
835,81,90,0,0,46,147,1,0,150,1074,1,13,1087
836,195,26,0,0,15,7,0,0,167,7428,1,17,1015
837,386,26,0,0,35,99,0,0,165,3603,6,10,382
838,22,58,0,1,0,0,0,0,211,5108,7,20,1021
839,225,94,0,0,9,261,1,0,198,7392,6,9,1147
840,218,26,0,0,48,62,1,1,171,1013,5,11,1377
841,215,90,0,0,46,203,0,0,165,1346,2,12,1333
842,187,3,0,0,35,24,0,0,186,6919,1,18,1335
843,81,90,0,0,67,191,0,0,164,3143,5,19,656
844,292,90,0,0,17,225,0,0,177,3077,0,19,346
845,107,66,0,0,71,134,0,0,173,5124,7,16,1424
846,218,26,0,0,52,75,1,1,174,1088,2,18,1378
847,270,41,0,0,67,217,1,0,177,4157,1,16,826
848,382,26,0,0,67,205,0,0,192,5922,3,17,550
849,151,26,0,4,1,245,1,0,9,7165,7,14,227
850,63,90,0,0,1,68,1,0,197,7873,1,10,1147
851,255,83,0,0,0,221,0,0,24,2544,7,18,924
852,255,83,0,0,0,221,0,0,24,2903,6,12,1046
853,187,3,13,0,0,109,1,0,145,8612,7,19,243
854,372,58,0,0,57,243,1,1,164,6140,6,18,304
855,187,3,21,2,0,207,1,0,183,5635,6,20,687
856,246,26,0,5,1,218,1,0,104,922,0,20,882
857,197,26,0,4,7,42,1,1,190,5862,6,16,225
858,218,26,0,0,67,99,0,1,138,2148,6,16,820
859,81,90,0,0,46,147,1,0,169,1895,6,18,753
860,386,26,0,0,35,99,0,0,163,3469,4,18,1181
861,209,101,0,0,1,68,1,0,169,6518,3,17,614
862,120,39,0,0,2,202,0,0,221,8240,7,11,1243
863,218,26,0,0,63,113,1,0,168,1766,2,16,1379
864,305,26,0,0,13,27,1,0,174,8521,3,14,267
865,81,90,0,0,35,130,1,0,1,1792,2,15,639
866,187,3,1,0,0,1,1,0,134,7191,2,18,128
867,218,26,0,0,71,130,1,1,173,4405,7,13,595
868,197,26,0,4,0,27,0,1,218,7694,1,13,1308
869,305,26,0,0,0,6,1,1,190,7723,3,10,1208
870,187,3,13,2,0,0,1,0,196,2107,5,19,456
871,22,58,0,1,0,0,0,0,151,5108,4,14,32
872,142,26,0,4,35,72,0,0,163,8148,6,9,129
873,151,26,0,4,1,233,1,0,222,7266,5,10,1111
874,255,83,0,1,0,24,1,0,176,7970,7,12,24
875,218,26,0,0,63,103,1,1,165,1536,2,18,1375
876,316,31,0,0,28,28,1,0,6,7913,7,12,257
877,215,90,0,0,24,78,0,0,172,2098,3,14,1018
878,272,26,0,0,10,239,0,1,186,6607,7,16,244
879,305,26,0,0,2,18,1,0,193,8023,1,15,511
880,382,26,0,0,71,204,1,1,169,4777,1,16,1336
881,292,90,0,0,17,220,0,0,178,3224,0,16,291
882,83,102,0,0,67,241,0,0,161,966,4,15,1127
883,270,96,0,0,71,204,0,0,186,4653,5,12,259
884,380,26,0,0,2,264,0,0,202,5065,7,12,268
885,187,3,1,0,0,109,1,0,179,5355,1,19,199
886,255,83,0,1,0,1,1,0,145,7201,3,16,1323
887,217,58,0,4,46,35,0,0,187,3260,1,13,169
888,255,83,0,3,0,184,1,0,159,1069,2,12,838
889,270,41,0,0,57,205,1,0,177,2459,5,12,1409
890,163,26,0,0,14,250,0,1,161,7493,4,20,1088
891,187,3,0,2,0,0,0,0,186,930,7,18,136
892,186,3,0,4,0,0,1,0,96,5013,2,16,560
893,72,26,0,0,67,167,1,0,173,444,5,13,366
894,115,26,0,4,0,0,1,0,172,6899,1,11,547
895,255,83,0,6,0,0,0,0,186,6151,0,11,138
896,187,3,19,1,0,221,0,0,204,1654,1,11,401
897,187,3,0,6,0,0,0,0,66,4518,1,20,1398
898,62,40,0,1,0,0,0,0,79,943,6,18,398
899,246,26,0,0,1,215,1,0,104,2137,0,18,937
900,82,58,0,4,24,57,0,1,161,7356,7,16,1139
901,305,26,0,0,1,35,1,0,175,5898,2,10,1378
902,151,26,0,4,1,245,1,0,188,8215,1,15,287
903,124,53,0,4,16,237,1,0,187,2530,4,17,966
904,187,3,15,0,0,0,1,0,188,8567,1,14,569
905,187,3,13,1,0,0,0,0,168,5120,7,10,1380
906,229,25,0,4,13,222,0,0,171,1302,0,10,254
907,187,3,0,2,0,0,1,0,225,525,6,18,233
908,255,83,0,0,0,221,0,0,24,3214,6,12,736
909,341,26,0,0,0,267,0,0,149,7676,5,15,1384
910,121,104,0,0,35,176,0,0,183,1273,6,20,678
911,187,3,0,0,0,0,1,0,23,126,5,20,1196
912,380,26,0,0,36,160,1,0,193,8480,4,10,526
913,380,26,0,0,57,208,0,0,187,4450,7,12,1080
914,187,3,7,0,0,0,1,0,159,5297,1,19,34
915,392,90,0,2,0,0,0,0,157,5108,7,15,284
916,187,3,0,0,0,184,1,0,159,3496,6,19,494
917,371,26,0,0,46,130,0,1,174,1772,1,14,591
918,382,26,0,4,74,199,1,0,161,6168,5,10,233
919,392,90,0,2,0,0,0,0,157,5108,4,17,1107
920,255,83,0,0,0,221,0,0,24,2965,5,13,49
921,187,3,17,0,0,184,1,0,143,4617,5,13,529
922,167,26,0,0,0,57,0,0,39,6341,1,9,420
923,142,26,0,4,46,30,0,0,150,7254,7,15,203
924,255,83,0,0,0,221,1,0,24,2697,2,11,1149
925,380,26,0,0,13,89,0,0,195,1396,5,12,825
926,254,26,0,4,0,233,1,0,159,3867,6,14,983
927,81,90,0,0,46,196,1,0,132,1960,5,12,793
928,179,26,0,0,3,234,0,0,10,8245,5,20,1337
929,386,26,0,0,35,99,0,0,164,3634,3,14,356
930,187,3,15,0,1,24,1,0,174,7479,6,20,893
931,141,26,0,4,26,257,1,0,45,7160,5,9,1088
932,405,26,0,0,11,247,1,0,232,6111,5,16,983
933,386,26,0,0,35,99,0,0,149,3474,5,16,1420
934,107,114,0,0,35,130,0,0,175,1094,1,16,1353
935,311,29,0,4,0,0,0,0,143,4802,2,9,947
936,80,58,0,4,33,257,0,0,207,7582,5,12,782
937,255,83,0,0,0,256,1,0,203,4058,5,17,473
938,258,26,0,0,11,257,1,0,17,3394,5,12,432
939,229,25,0,4,57,130,0,0,187,7540,0,12,126
940,270,41,0,0,67,222,1,0,177,4524,2,16,537
941,185,26,0,4,2,167,0,1,217,7616,6,20,959
942,255,83,0,6,0,1,1,0,177,3667,3,11,1300
943,255,83,0,0,0,221,0,0,24,2353,6,19,209
944,140,26,0,1,0,0,0,0,194,5108,5,20,401
945,316,31,0,0,25,7,0,0,194,7362,1,20,188
946,386,26,0,0,35,99,0,0,159,3518,7,14,392
947,92,26,0,0,3,217,0,0,182,2676,4,11,911
948,187,3,13,0,0,0,0,1,120,2376,5,10,273
949,255,83,0,6,0,109,0,0,182,6605,3,18,120
950,72,26,0,0,67,156,0,0,169,215,1,15,163
951,339,26,0,0,24,46,0,0,132,1580,4,18,1235
952,297,46,0,0,17,230,0,0,207,1303,3,14,3
