,org,tld,ccs,mail_type,images,urls,salutations,designation,chars_in_subject,chars_in_body,day,month,hour,label
396,221,39,0,0,9,33,1,0,52,24688,6,17,9.516666666666667,0
397,317,116,0,0,0,2,0,0,77,1121,2,18,4.65,0
398,238,2,3,0,0,2,1,0,33,2764,0,18,11.066666666666665,2
399,373,39,0,0,71,228,1,0,68,104045,2,16,6.816666666666666,3
401,275,39,0,0,7,26,0,0,43,21075,5,9,22.1,1
402,247,39,0,6,11,142,0,1,76,61115,5,11,8.05,3
403,238,2,6,0,0,0,1,0,22,1055,0,9,13.866666666666667,2
404,280,106,0,0,33,152,0,0,27,100327,1,19,3.716666666666667,0
405,507,39,0,0,21,77,0,0,97,70073,6,16,19.666666666666668,1
406,465,39,0,0,14,45,0,0,66,72662,0,19,17.916666666666668,0
407,507,39,0,0,16,67,1,0,93,58166,2,9,16.1,1
408,382,39,0,0,14,103,1,0,121,101640,2,15,5.616666666666667,1
409,32,91,0,0,5,46,0,0,39,23376,1,10,10.316666666666666,0
410,214,39,0,6,18,76,0,0,36,24900,0,14,13.266666666666667,0
411,317,116,0,0,2,33,0,0,61,11572,4,11,2.216666666666667,0
412,214,39,0,0,31,135,0,0,57,129336,4,16,20.78333333333333,0
413,360,39,0,0,0,18,0,1,54,16128,1,10,15.333333333333336,0
414,329,143,0,0,12,88,0,1,48,36081,1,9,8.016666666666667,0
415,317,116,0,6,0,15,0,0,52,16282,5,15,16.8,0
416,32,91,0,0,29,176,0,0,51,77607,0,13,13.0,3
417,214,39,0,6,2,12,0,0,37,4352,5,11,6.5166666666666675,0
418,266,126,0,0,2,24,0,0,23,14275,3,15,4.833333333333333,3
419,186,39,0,6,36,84,0,0,38,56377,3,10,1.8,3
420,238,2,1,3,0,0,0,0,66,1456705,0,18,17.466666666666665,2
421,221,39,0,0,3,14,1,0,39,27171,4,20,7.7,0
422,234,126,0,0,3,17,1,1,60,5687,6,15,9.6,0
423,210,39,0,0,0,0,1,0,8,1476,0,18,18.28333333333333,0
424,238,2,0,0,0,4,1,0,44,3028,5,18,12.75,2
425,481,39,0,0,4,20,0,0,36,30449,1,14,11.383333333333333,0
426,432,39,0,0,0,15,0,1,34,8987,6,9,9.166666666666666,0
427,382,39,0,0,15,119,0,1,51,112975,0,17,12.45,1
428,465,39,0,0,23,94,0,0,42,92307,2,16,5.05,3
429,238,2,0,2,2,12,1,0,53,632029,2,18,18.433333333333334,2
430,283,39,0,0,8,37,0,0,29,15492,3,9,22.216666666666665,3
431,452,104,0,0,16,31,1,0,40,18019,4,12,7.2666666666666675,0
432,206,39,1,0,3,18,0,0,48,3888,5,14,15.633333333333333,2
433,238,2,1,0,0,0,1,0,31,2360,5,17,23.78333333333333,2
434,238,2,0,2,0,0,1,0,83,633048,4,16,15.516666666666667,2
435,301,39,0,0,26,184,1,0,137,80878,2,12,6.75,0
436,238,2,0,0,3,24,1,1,56,16836,3,14,15.666666666666664,2
437,473,39,0,0,34,209,1,0,37,98915,0,17,10.183333333333334,1
438,275,39,0,0,17,94,0,0,63,95416,6,19,1.15,1
439,214,39,0,0,3,8,0,0,48,2733,0,14,10.733333333333333,0
440,214,39,0,6,2,12,0,0,40,4493,4,11,0.25,0
441,481,39,0,0,3,17,0,0,34,30005,0,16,8.8,0
442,238,2,2,0,6,18,1,1,86,19404,6,18,14.6,2
443,275,39,0,0,7,22,1,0,26,37369,1,15,13.0,1
444,481,39,0,0,4,19,0,0,35,26974,4,14,16.683333333333334,0
445,32,91,0,0,12,102,0,0,72,47568,6,14,9.766666666666667,3
446,275,39,0,0,6,28,0,0,36,26596,2,18,13.3,1
447,238,2,2,0,2,10,1,0,52,18876,5,17,0.9,2
448,403,75,0,6,3,17,1,1,59,18570,5,15,20.25,0
449,269,91,0,6,0,48,1,0,81,46295,5,10,8.35,0
450,439,39,0,0,4,12,0,0,60,26362,1,14,22.25,0
451,238,2,0,7,0,1,1,0,18,3036,1,17,9.116666666666667,2
452,238,2,1,0,0,0,1,0,21,295,5,18,9.6,2
453,473,39,0,0,29,198,1,1,205,92381,0,11,8.966666666666667,1
454,481,39,0,0,4,17,0,0,35,30201,6,10,5.783333333333332,0
455,473,39,0,0,9,55,0,0,51,40344,6,16,13.0,1
456,32,91,0,0,6,115,0,0,32,53912,5,16,0.11666666666666667,3
457,238,2,0,0,5,13,0,0,59,6140,4,18,17.5,2
458,76,39,0,0,8,39,0,0,91,17697,1,19,13.616666666666667,3
459,465,39,0,0,6,38,0,0,47,64702,1,17,17.7,3
460,481,39,0,0,4,19,0,0,37,27237,5,18,16.166666666666668,0
461,442,58,0,6,0,1,1,0,65,1642,0,9,5.5,0
462,238,2,0,0,0,19,1,0,37,16601,6,13,17.033333333333335,2
463,238,2,1,0,0,0,1,0,23,2727,6,13,9.15,2
464,329,62,0,0,11,34,0,0,39,44880,3,15,21.0,0
465,32,91,0,0,13,58,0,0,41,46943,2,20,12.083333333333336,0
466,373,39,0,0,60,196,1,0,42,88926,2,20,7.283333333333332,3
467,373,39,0,0,29,110,1,0,42,96481,2,17,6.416666666666668,3
468,32,91,0,2,0,0,0,0,30,4,4,18,0.3,3
469,328,80,0,0,9,91,0,0,131,36983,5,13,22.6,3
470,481,39,0,0,4,19,1,0,38,27368,3,20,6.2333333333333325,0
471,275,39,0,0,16,68,0,0,87,70028,6,14,18.05,1
472,481,39,0,6,4,14,0,0,36,24864,3,19,8.35,0
473,481,39,0,0,4,19,0,0,37,26979,1,18,16.783333333333335,0
474,78,64,0,0,0,0,0,0,98,4083,1,14,16.783333333333335,0
475,9,39,0,0,1,13,1,1,82,34620,0,19,7.7666666666666675,3
476,32,91,0,0,34,187,0,0,68,86966,0,15,2.9,3
477,287,118,0,0,10,50,0,0,50,38909,2,16,3.0,3
478,238,2,0,0,1,1,1,1,42,15646,1,20,10.783333333333333,2
479,275,39,0,0,8,25,1,0,37,31911,0,14,13.033333333333333,1
480,396,117,0,0,9,44,0,1,61,27574,0,11,10.016666666666667,1
481,238,2,2,0,0,3,1,0,61,3984,0,17,11.816666666666665,2
482,238,2,0,0,0,0,1,0,49,5768,1,10,16.516666666666666,2
483,238,2,3,0,0,0,1,0,41,343,0,11,19.933333333333334,2
484,336,39,0,0,24,76,0,0,30,78566,0,20,11.6,3
485,286,70,0,2,0,0,0,0,16,4,4,16,11.183333333333335,1
486,238,2,0,0,0,0,1,0,9,1097,2,9,16.516666666666666,2
487,238,2,5,0,1,9,1,0,38,4781,0,19,23.58333333333333,2
488,32,91,0,0,23,252,0,0,43,126873,2,18,0.43333333333333335,3
489,280,106,0,0,25,120,0,0,28,80294,5,13,3.2666666666666666,0
490,32,91,0,0,32,185,1,0,53,84568,1,18,6.583333333333332,3
491,78,64,0,3,0,5,1,0,99,1272092,1,19,15.466666666666667,0
492,265,95,0,0,2,10,0,1,50,17292,0,11,17.7,0
493,275,39,0,0,10,43,1,0,98,75810,6,14,0.05,1
494,32,91,0,0,1,45,1,0,54,16648,4,16,17.683333333333334,0
495,32,91,0,0,5,50,0,0,101,24193,6,14,10.833333333333336,0
496,86,71,0,0,6,13,0,0,24,5544,0,11,1.0833333333333333,0
497,54,91,0,6,12,27,0,0,50,14937,0,13,15.066666666666665,3
498,280,106,0,0,33,152,0,0,27,100377,1,13,12.016666666666667,0
499,481,39,0,6,4,13,0,0,42,27806,0,13,4.533333333333333,0
500,275,39,0,0,17,87,0,0,44,78052,1,10,8.283333333333333,1
501,238,2,0,0,0,21,1,1,51,31076,0,20,12.316666666666665,2
502,301,39,0,0,20,134,1,0,177,61063,5,15,6.333333333333332,0
503,164,9,0,0,2,13,1,0,64,15900,1,11,5.683333333333334,0
504,507,39,0,0,12,50,0,0,62,42382,1,17,8.316666666666666,1
505,238,2,7,0,0,0,1,0,53,14849,4,17,14.966666666666667,2
506,317,116,0,2,2,8,1,0,51,15236,4,10,15.866666666666667,0
507,507,39,0,0,28,121,1,0,58,80526,0,14,4.55,1
508,32,91,0,0,9,121,0,0,32,60908,5,18,0.06666666666666668,3
509,171,30,0,7,0,4,0,1,109,2433,2,14,10.883333333333333,0
510,186,39,0,6,30,73,1,0,28,51060,1,14,10.916666666666664,3
511,269,91,0,0,17,33,1,0,62,34900,0,18,14.166666666666664,0
512,158,48,0,0,1,7,0,0,111,2920,3,16,7.4833333333333325,0
513,214,39,0,6,4,20,0,0,38,6980,5,14,1.05,0
514,214,39,0,6,2,12,0,0,30,4299,2,17,18.28333333333333,0
515,481,39,0,0,4,19,0,0,36,27059,0,16,16.1,0
516,335,75,0,0,0,4,1,0,32,1210,0,9,15.166666666666664,0
517,186,39,0,6,24,61,1,0,44,43636,3,9,2.2,3
518,473,39,0,0,33,195,0,0,59,102468,3,10,9.066666666666666,1
519,238,2,2,0,0,0,1,0,56,2122,6,20,21.066666666666666,2
520,205,39,0,0,5,97,1,0,47,49367,0,11,19.883333333333333,3
521,238,2,0,3,0,0,0,0,46,420608,5,16,15.966666666666667,2
522,238,2,3,0,0,5,1,0,49,3428,0,20,17.683333333333334,2
524,238,2,1,2,0,0,0,0,38,73731,1,18,17.266666666666666,2
525,327,62,0,0,10,41,0,0,52,44971,6,14,1.1833333333333331,3
526,450,39,0,0,16,37,1,0,78,50694,4,11,2.3,3
527,473,39,0,0,18,183,0,0,112,100166,5,15,10.533333333333333,1
528,292,39,0,2,0,8,1,0,58,54123,0,9,3.216666666666667,0
529,316,39,0,6,0,7,1,1,28,5204,2,10,9.483333333333333,0
530,275,39,0,0,9,41,0,0,61,41317,6,10,1.3166666666666669,1
531,382,39,0,0,12,121,0,1,142,104958,5,9,10.316666666666666,1
532,32,91,0,0,30,250,1,0,11,113746,0,14,0.21666666666666667,3
533,221,39,0,0,6,23,1,0,39,34287,4,10,8.05,3
534,238,2,3,0,0,2,1,0,32,3627,5,9,3.7666666666666666,2
535,403,75,0,6,1,27,0,0,127,16467,2,16,19.216666666666665,0
536,275,39,0,0,11,34,0,0,55,28718,1,10,7.416666666666668,1
537,336,39,0,0,11,47,0,1,66,52565,5,11,10.483333333333333,0
538,382,39,0,0,15,111,1,1,51,105364,3,20,12.116666666666667,1
539,214,39,0,6,2,12,0,0,38,4359,5,17,4.8,0
540,275,39,0,0,4,26,0,0,45,20539,5,14,20.116666666666667,1
541,32,91,0,0,1,45,1,0,54,16636,3,9,21.366666666666667,0
542,49,39,0,0,5,48,0,0,33,25106,0,20,19.883333333333333,0
543,317,116,0,2,0,0,0,0,30,4,0,11,2.6833333333333336,0
544,32,91,0,2,0,0,0,0,79,4,1,17,12.3,3
545,234,126,0,0,2,13,0,0,99,4755,4,12,6.55,3
546,238,2,0,3,0,6,1,0,86,14135160,4,9,14.066666666666665,2
547,142,38,0,6,5,22,1,0,30,12840,3,15,18.233333333333334,0
548,281,91,0,0,4,12,0,0,32,2676,5,20,9.9,0
549,481,39,0,0,4,23,0,0,36,27801,2,10,11.616666666666667,0
550,54,91,0,6,6,18,0,0,78,8803,5,9,16.666666666666668,3
551,403,75,0,6,13,33,0,0,49,21479,5,12,13.266666666666667,3
552,290,152,0,0,13,48,0,0,28,10288,2,9,21.966666666666665,3
553,403,75,0,6,44,94,0,0,40,26626,5,12,19.616666666666667,3
554,238,2,5,3,0,0,0,0,116,727412,6,19,18.4,2
555,201,88,0,7,0,0,1,0,36,326,1,20,23.466666666666665,0
556,481,39,0,0,4,19,0,0,34,26897,6,10,6.616666666666667,0
557,473,39,0,0,3,27,0,0,42,18115,0,12,14.166666666666664,1
558,481,39,0,0,4,19,0,0,39,27086,1,10,16.566666666666666,0
559,238,2,0,3,0,0,0,0,40,4254160,0,20,7.7333333333333325,2
560,238,2,0,0,0,6,0,0,24,3331,0,19,0.7333333333333333,2
561,435,74,0,2,0,0,0,0,52,220311,2,15,7.0166666666666675,0
562,250,39,0,0,9,48,0,0,60,50661,5,14,5.533333333333332,3
563,238,2,4,2,0,2,0,0,108,1841,1,14,15.85,2
564,317,116,0,2,0,1,1,0,52,2043,0,19,7.4833333333333325,0
565,238,2,0,0,0,3,1,0,40,10996,1,9,12.9,2
566,317,116,0,0,2,33,0,0,61,12075,6,18,5.566666666666666,0
567,252,39,0,0,1,7,0,0,68,2782,2,20,16.933333333333334,3
568,317,116,0,0,2,33,0,0,61,11758,6,13,1.9,0
569,317,116,0,0,2,33,0,0,61,11754,2,18,9.233333333333333,0
570,473,39,0,0,34,219,0,1,307,94121,5,12,10.566666666666666,1
571,465,39,0,0,25,104,1,1,42,113364,2,16,4.55,3
572,338,39,1,0,16,28,0,0,56,22037,1,11,16.316666666666666,0
573,481,39,0,6,4,14,0,0,35,24837,3,13,17.666666666666668,0
574,473,39,0,0,11,33,0,0,57,16428,5,12,17.45,1
575,408,76,0,0,40,134,0,0,44,118061,1,16,16.45,3
576,287,118,0,0,13,61,0,0,45,41374,4,14,6.5166666666666675,3
577,301,39,0,0,20,176,1,0,217,79485,4,16,7.0,0
578,329,143,0,0,11,62,0,0,50,26638,3,13,8.866666666666667,3
579,238,2,0,0,0,9,1,0,24,4190,1,18,15.533333333333333,2
580,430,39,0,0,12,20,0,0,88,16098,4,12,6.383333333333334,0
581,238,2,0,0,0,0,1,0,20,14288,0,13,15.15,2
582,238,2,3,0,0,1,1,0,34,39240,0,14,9.45,2
583,238,2,0,0,4,10,0,0,42,8663,4,9,12.1,2
584,287,118,0,0,13,60,0,0,45,39687,4,18,10.083333333333334,3
585,275,39,0,0,4,26,0,1,29,22553,1,9,19.316666666666666,1
586,164,130,0,0,11,48,0,0,95,18304,5,10,4.483333333333333,3
588,373,39,0,0,38,180,1,0,42,100500,2,9,6.216666666666668,3
589,238,2,6,0,0,0,1,0,23,2862,4,19,15.816666666666665,2
590,403,75,0,6,25,56,0,0,73,37566,0,10,18.016666666666666,3
591,275,39,0,0,16,85,0,0,46,75059,1,20,8.166666666666666,1
592,481,39,0,0,4,21,0,0,35,30626,1,10,9.716666666666667,0
593,265,95,0,0,4,11,1,1,60,17088,1,19,19.916666666666668,3
594,480,82,0,3,0,0,0,0,140,1213,0,17,12.566666666666665,0
595,481,39,0,0,4,19,0,0,38,27292,1,12,3.583333333333333,0
596,150,39,0,0,13,27,0,0,27,21096,5,17,7.316666666666666,0
597,238,2,0,0,0,2,1,0,38,7111,6,9,17.25,2
598,78,64,0,6,2,9,1,0,209,5117,0,18,9.233333333333333,2
599,317,116,0,6,0,0,1,0,29,1251,1,7,20.116666666666667,0
600,473,39,0,0,12,62,0,1,70,36177,6,13,9.366666666666667,1
601,238,2,2,0,0,0,1,1,18,3989,0,20,16.083333333333332,2
602,126,39,0,0,11,90,1,1,48,94785,5,19,15.1,3
603,481,39,0,0,4,19,0,0,39,27142,2,19,7.2666666666666675,0
604,214,39,0,6,2,12,0,0,46,5046,3,9,0.7666666666666667,0
605,238,2,2,0,0,1,0,0,30,65194,4,14,17.133333333333333,2
606,27,39,0,0,1,10,0,0,109,11213,1,12,21.93333333333333,0
607,300,86,0,0,15,112,0,1,69,58007,5,11,8.05,3
608,363,39,0,0,1,10,0,0,64,2610,0,17,14.35,0
609,382,39,0,0,12,108,0,0,128,102117,4,13,6.7333333333333325,1
610,186,39,0,6,37,87,0,0,108,63149,4,17,1.2833333333333332,3
611,481,39,0,0,4,19,0,0,37,26876,3,20,17.933333333333334,0
612,69,47,0,0,0,40,0,0,84,57359,5,19,18.25,3
613,214,39,3,0,2,8,0,0,38,4818,6,18,22.466666666666665,0
614,238,2,3,0,0,3,1,0,42,1528,4,12,15.516666666666667,2
615,238,2,2,0,0,4,0,0,22,5064,1,16,10.983333333333333,2
616,265,95,0,0,11,30,0,0,25,30935,4,20,17.466666666666665,0
617,234,126,0,0,2,38,0,0,54,10219,5,19,9.716666666666667,0
618,214,39,0,0,2,9,0,0,60,5654,2,15,12.933333333333335,0
619,465,39,0,0,16,106,1,0,72,124789,3,12,4.8,3
620,382,39,0,0,12,111,1,0,41,103505,5,12,10.1,1
621,408,76,0,0,32,129,0,0,45,108574,1,20,15.383333333333333,3
622,435,74,0,2,0,0,0,0,46,17755,0,17,10.116666666666667,0
623,206,39,1,0,2,31,0,0,45,6399,1,9,9.833333333333334,2
624,238,2,3,0,0,4,1,1,29,38903,5,20,11.7,2
625,214,39,0,6,10,44,0,0,36,13185,2,13,6.666666666666668,0
626,224,39,0,0,2,16,1,0,35,32133,0,17,14.916666666666664,0
627,290,152,0,6,5,23,1,0,17,5383,5,14,14.316666666666665,3
628,32,91,0,0,7,54,0,0,97,26663,1,11,10.2,0
629,481,39,0,0,4,19,0,0,36,27181,3,9,11.4,0
630,158,48,0,0,2,8,0,0,64,3482,1,16,6.066666666666666,0
631,329,143,0,0,12,65,0,0,62,29388,1,13,8.833333333333334,3
632,481,39,0,0,4,19,0,0,36,27192,0,9,5.466666666666668,0
633,224,39,0,0,2,18,0,0,45,35036,5,10,17.35,0
634,238,2,1,0,0,0,1,0,24,321,6,10,17.95,2
635,329,143,0,0,12,62,0,0,48,25450,5,15,21.116666666666667,3
636,512,39,0,0,2,28,1,0,125,51861,0,15,22.55,3
637,32,91,0,2,0,0,0,0,15,4,6,14,0.4,3
638,214,39,0,7,0,2,0,0,84,663,6,16,11.383333333333333,0
639,238,2,1,0,0,0,1,0,35,5424,1,9,15.2,2
640,32,91,0,0,20,126,0,0,47,60510,1,20,0.21666666666666667,3
642,475,39,0,0,12,49,1,0,64,71765,3,10,11.766666666666667,3
643,286,70,0,0,62,224,1,0,15,88923,0,14,3.4,1
644,172,39,0,0,1,6,1,0,40,3620,0,18,10.516666666666667,0
645,32,91,0,0,5,21,0,0,34,21419,4,16,7.55,0
646,475,39,0,0,24,47,0,0,79,63028,1,17,13.85,3
647,400,38,0,0,53,149,0,0,35,47633,6,14,9.883333333333333,3
648,465,39,0,0,12,64,0,0,88,97415,0,14,18.25,0
649,238,2,3,2,0,0,0,0,43,40860,6,10,17.05,2
650,238,2,2,2,0,0,0,0,54,28238,4,9,17.5,2
651,32,91,0,0,6,118,0,0,33,54908,6,16,0.11666666666666667,3
652,399,91,0,2,12,25,1,0,30,1023501,4,9,21.63333333333333,0
653,238,2,5,3,0,0,1,0,50,413659,0,19,17.133333333333333,2
654,473,39,0,0,13,128,0,0,135,71054,5,16,8.983333333333333,1
655,481,39,0,6,4,18,0,0,34,25002,3,13,17.1,0
656,164,9,0,0,9,40,0,0,24,33926,1,16,12.566666666666665,0
657,335,75,0,0,0,4,1,0,32,1210,0,9,3.8666666666666663,0
658,214,39,0,6,20,84,0,0,40,26190,5,15,6.7666666666666675,0
659,238,2,1,0,0,0,1,0,31,3409,1,20,6.8,2
660,214,39,0,6,2,12,0,0,35,4369,3,15,4.983333333333333,0
661,32,91,0,2,0,0,0,0,49,4,2,15,0.1,3
662,32,91,0,2,0,0,0,0,24,4,6,10,7.25,0
663,214,39,0,6,20,84,0,0,32,25478,2,15,10.916666666666664,0
664,214,39,22,0,3,9,1,0,43,5884,2,20,9.733333333333333,0
665,247,39,0,6,13,119,1,1,78,56672,5,15,8.333333333333334,3
666,275,39,0,0,4,26,0,0,45,22044,0,16,5.533333333333332,1
668,460,39,0,0,14,52,1,0,50,41134,4,17,14.3,0
669,287,118,0,0,5,34,0,0,47,32871,3,16,6.75,3
670,301,39,0,0,25,210,1,1,149,95478,2,11,7.95,0
671,404,38,0,6,0,6,1,0,66,11055,2,14,4.583333333333333,0
672,238,2,0,7,0,3,1,0,36,1030,1,13,11.083333333333336,2
673,280,106,0,0,25,116,0,0,56,74889,5,10,19.3,3
674,481,39,0,0,4,19,0,0,36,26958,2,13,14.416666666666664,0
675,238,2,2,3,0,0,0,0,25,9480,5,16,10.333333333333334,2
676,275,39,0,0,2,19,0,0,104,17352,4,16,19.05,1
677,27,39,0,0,8,21,0,0,33,22626,1,19,5.166666666666667,3
678,280,106,0,0,25,131,0,1,18,92248,1,17,1.6833333333333331,0
679,265,95,0,0,2,12,0,1,38,17931,6,11,22.48333333333333,3
680,238,2,0,0,2,6,1,1,28,9386,4,14,23.3,2
681,234,126,0,6,1,13,0,1,89,5303,4,18,16.15,0
682,238,2,3,0,0,0,1,0,43,39498,4,19,12.766666666666667,2
683,21,85,0,0,0,6,1,0,36,1215,5,14,12.45,0
684,68,126,0,0,4,21,0,0,48,43972,2,20,22.216666666666665,0
685,275,39,0,0,9,70,0,1,54,73301,5,14,2.2666666666666666,1
686,335,75,0,0,0,4,1,0,32,1210,0,9,15.4,0
687,382,39,0,0,2,50,1,0,151,49265,5,19,23.3,3
688,186,39,0,6,28,69,0,0,27,49580,2,10,1.7,3
689,186,39,0,0,22,57,0,0,48,36589,2,20,2.333333333333333,3
690,113,126,0,0,4,31,0,1,48,25288,0,14,19.85,0
691,39,39,0,0,40,78,0,0,39,35188,0,14,5.183333333333334,3
692,280,106,0,0,25,120,0,0,28,80229,1,16,19.53333333333333,0
693,186,39,0,6,27,67,0,0,60,49502,4,18,4.066666666666666,3
694,483,127,0,0,0,17,1,0,47,37250,0,18,4.2,0
695,186,39,0,0,5,32,0,0,108,24257,0,19,12.9,3
696,382,39,0,0,8,104,1,1,97,85531,5,19,5.65,1
697,206,39,1,0,0,21,0,0,48,4093,4,15,12.033333333333333,2
698,392,45,0,0,32,114,0,0,49,75891,2,19,10.733333333333333,3
699,238,2,2,0,0,1,1,1,50,4994,1,17,13.4,2
700,392,45,0,0,35,130,0,0,41,78819,2,10,9.266666666666667,3
701,32,91,0,0,8,155,0,0,102,65431,4,20,4.566666666666666,3
702,238,2,3,0,0,1,1,0,27,7430,1,12,11.083333333333336,2
703,266,126,0,0,2,74,0,0,23,28942,1,9,21.03333333333333,3
704,238,2,2,0,0,1,0,0,16,1923,1,14,9.383333333333333,2
705,329,143,0,0,11,64,0,0,44,30071,6,12,15.4,3
706,316,39,0,6,0,7,1,1,28,5258,2,1,20.116666666666667,0
707,473,39,0,0,30,199,0,0,117,107218,2,19,8.966666666666667,1
708,206,39,1,0,2,22,0,0,52,3830,5,13,14.766666666666667,2
709,238,2,2,0,0,1,1,0,13,2183,2,14,14.983333333333333,2
710,27,39,0,0,1,10,0,0,87,11248,0,17,12.283333333333333,0
712,238,2,1,0,0,0,1,0,41,850,4,17,17.05,2
713,206,39,0,7,0,3,0,0,73,483,0,19,18.866666666666667,0
714,481,39,0,0,4,19,0,0,61,27109,4,10,20.9,0
715,404,38,0,7,0,0,0,0,57,694,1,20,8.833333333333334,0
716,238,2,0,0,0,6,1,0,71,7324,1,14,13.95,2
717,287,118,0,0,9,59,1,0,24,43694,2,16,23.1,3
718,465,39,0,0,10,50,0,0,66,75399,0,14,15.916666666666664,0
719,150,39,0,0,13,28,0,0,51,21801,2,9,17.916666666666668,3
721,158,48,0,0,2,10,0,0,87,3478,3,12,6.15,0
722,206,39,1,0,2,13,0,0,59,2374,1,13,16.15,2
723,481,39,0,0,4,19,1,0,36,27415,4,13,8.85,0
724,172,39,0,0,0,5,0,0,59,3419,4,16,22.516666666666666,0
725,214,39,0,6,10,44,0,0,36,13769,4,17,5.083333333333333,0
726,238,2,0,2,0,4,0,0,23,1549275,0,16,15.666666666666664,2
727,389,91,0,0,8,27,0,0,17,5888,5,12,14.5,3
728,168,59,0,0,2,27,0,0,26,18583,5,13,23.9,3
729,238,2,0,7,0,2,1,0,17,1055,1,18,20.116666666666667,2
730,336,39,0,0,9,30,0,0,65,30061,1,11,11.2,3
731,465,39,0,0,31,136,1,0,42,121973,2,16,6.033333333333332,3
732,465,39,0,0,33,159,1,0,42,130786,2,12,4.166666666666667,3
733,32,91,0,2,0,0,0,0,42,4,2,10,8.7,3
734,238,2,0,0,5,16,1,0,48,8024,4,13,17.416666666666668,2
735,238,2,0,0,0,35,1,0,37,25186,6,20,21.65,2
736,335,75,0,0,0,4,1,0,32,1210,0,9,10.333333333333334,0
737,238,2,0,7,0,2,1,0,21,1380,6,18,18.08333333333333,2
738,238,2,4,0,0,2,1,0,69,65050,2,10,16.1,2
739,507,39,0,0,4,16,0,0,103,14686,4,17,22.816666666666666,1
740,383,39,0,0,11,69,0,0,56,95428,5,18,15.583333333333336,3
741,10,133,0,0,2,30,0,0,35,21070,2,13,13.35,0
743,238,2,1,3,0,0,0,0,103,431055,0,11,18.666666666666668,2
744,317,116,0,0,0,1,1,0,44,657,2,15,4.116666666666666,0
745,238,2,2,0,0,3,1,0,71,3430,6,10,18.216666666666665,2
746,432,39,0,0,0,13,1,1,59,7704,0,13,9.05,0
747,238,2,3,0,0,2,1,0,50,9339,4,16,12.15,2
748,27,39,0,0,1,10,0,0,167,11399,6,12,15.733333333333333,0
749,238,2,11,0,0,1,1,0,44,8503,1,20,15.45,2
750,238,2,9,2,0,0,0,0,37,531954,4,18,16.483333333333334,2
751,144,162,0,0,3,33,0,0,22,37836,0,10,19.0,3
752,382,39,0,0,8,118,0,0,56,93864,3,11,9.166666666666666,1
753,201,88,0,7,0,0,1,0,22,654,6,8,20.08333333333333,0
754,238,2,1,0,0,0,1,0,21,257,4,16,7.7666666666666675,2
755,322,11,0,0,5,24,0,0,232,10122,1,20,20.133333333333333,0
756,383,39,0,0,9,57,0,0,106,86525,4,11,16.583333333333332,3
757,214,39,0,6,6,28,0,0,38,8850,4,13,21.05,0
758,238,2,0,0,0,7,1,0,24,10408,0,18,11.516666666666667,2
759,214,39,0,6,4,20,0,0,38,6629,5,13,4.616666666666667,0
760,382,39,0,0,2,54,0,0,150,49811,0,20,17.75,0
761,382,39,0,0,10,107,0,0,101,88321,1,10,11.133333333333333,1
762,382,39,0,0,12,113,1,1,52,104575,2,10,13.266666666666667,1
763,35,37,0,6,1,32,1,0,54,31654,0,17,23.466666666666665,0
764,317,116,0,0,2,14,1,0,78,12779,0,10,6.033333333333332,2
765,238,2,7,0,1,5,1,1,52,6191,0,20,18.966666666666665,2
766,481,39,0,0,3,19,0,0,38,27126,1,20,15.333333333333336,0
767,275,39,0,0,11,28,0,0,50,25641,1,14,9.15,1
768,206,39,0,7,0,3,0,0,52,446,5,15,21.216666666666665,0
769,238,2,1,0,0,4,1,0,41,7218,6,11,14.95,2
770,382,39,0,0,17,107,1,0,125,101677,5,16,7.316666666666666,1
771,473,39,0,0,7,56,0,1,63,36407,1,16,11.183333333333335,1
772,392,45,0,0,25,85,0,0,67,54106,1,16,11.05,3
773,238,2,0,2,0,2,0,0,128,1804,5,14,8.883333333333333,0
774,238,2,0,0,0,0,1,0,13,280,5,17,15.966666666666667,2
775,164,121,0,6,10,41,0,0,98,45649,5,19,17.583333333333332,3
776,214,39,0,6,10,44,0,0,32,13159,2,17,1.45,0
777,147,39,1,0,1,10,0,0,45,3591,6,9,5.683333333333334,0
778,206,39,0,7,0,3,0,0,34,640,3,11,6.7666666666666675,0
779,287,118,0,0,10,51,0,0,45,38399,0,20,10.933333333333335,3
780,317,116,0,0,7,51,0,0,82,16671,5,13,9.866666666666667,0
781,481,39,0,0,4,22,0,0,36,29041,5,10,13.183333333333335,0
782,481,39,0,0,4,19,0,0,36,27013,0,16,5.633333333333333,0
783,403,75,0,6,1,31,0,0,91,16138,3,13,15.066666666666665,3
784,336,39,0,0,20,64,0,1,31,66566,4,9,12.116666666666667,0
785,32,64,0,0,1,46,1,0,123,18108,5,19,19.916666666666668,0
786,206,39,1,0,0,30,0,0,45,5526,5,15,13.9,2
787,32,91,0,0,6,54,0,0,42,26421,1,10,8.233333333333333,0
788,214,39,0,6,6,28,0,0,36,8774,5,16,4.283333333333333,0
789,403,75,0,6,1,35,0,0,64,7484,0,4,20.133333333333333,3
790,481,39,0,0,4,19,0,0,37,27618,0,20,6.7666666666666675,0
791,335,75,0,0,0,4,1,0,32,1210,0,9,3.7,0
792,404,38,0,7,0,0,1,0,57,800,1,20,17.65,0
793,301,39,0,0,28,187,1,1,201,84708,2,13,7.4,0
